chr	start	end	Name	WT_SPRM	KO_SPRM	Linear	log2FC	abs_log2FC	gene	distance_TSS
chr15	66865461	66865684	TIM_007_33_gap500_peak_5769,TIM_007_35_gap500_peak_5200	0.676444291	1.570014248	2.3209808536916157	1.214734621606097	1.214734621606097	NONE	NA
chr4	109986829	109988642	TIM_007_31_gap500_peak_9351,TIM_007_32_gap500_peak_10355,TIM_007_33_gap500_peak_11403,.	1.15953139	0.5	0.4312086799133571	-1.2135418761153096	1.2135418761153096	NONE	NA
chr10	68512796	68513018	.,TIM_007_35_gap500_peak_1323	0.5	1.15295025	2.3059005	1.2053302617955879	1.2053302617955879	NONE	NA
chr16	49818709	49819007	.,TIM_007_36_gap500_peak_4892	0.5	1.149500776	2.299001552	1.2010074399847348	1.2010074399847348	NONE	NA
chr16	52082096	52082407	.,TIM_007_35_gap500_peak_5971	0.5	1.149243015	2.29848603	1.2006838976052412	1.2006838976052412	NONE	NA
chr14	124496546	124497398	.,TIM_007_34_gap500_peak_4135	0.5	1.148148501	2.296297002	1.1993092515961017	1.1993092515961017	NONE	NA
chr16	3246724	3247165	.,TIM_007_36_gap500_peak_4623	0.5	1.1472745	2.294549	1.198210615772711	1.198210615772711	NONE	NA
chr13	111796211	111796525	.,TIM_007_35_gap500_peak_4346	0.5	1.143682162	2.287364324	1.1936861718568212	1.1936861718568212	NONE	NA
chr15	85177557	85177975	.,TIM_007_35_gap500_peak_5431	0.5	1.143682162	2.287364324	1.1936861718568212	1.1936861718568212	NONE	NA
chr5	15004661	15005742	.,TIM_007_36_gap500_peak_9105	0.5	1.143564039	2.287128078	1.1935371581945473	1.1935371581945473	NONE	NA
chr14	79941436	79942663	TIM_007_33_gap500_peak_5366,.	1.143173004	0.5	0.4373791178154868	-1.1930437527437199	1.1930437527437199	NONE	NA
chr4	147056756	147058295	.,TIM_007_35_gap500_peak_10872	0.5	1.142755353	2.285510706	1.1925165769629202	1.1925165769629202	NONE	NA
chr9	115350646	115351103	TIM_007_31_gap500_peak_13917,TIM_007_32_gap500_peak_15409,.	1.141484411	0.5	0.4380261308710943	-1.190911157130233	1.190911157130233	NONE	NA
chr1	85124037	85125298	TIM_007_33_gap500_peak_400,.	1.14138819	0.5	0.43806305723208855	-1.1907895405673548	1.1907895405673548	NONE	NA
chr2	165321024	165328624	TIM_007_31_gap500_peak_8039,TIM_007_32_gap500_peak_8907,TIM_007_33_gap500_peak_9762,TIM_007_34_gap500_peak_7530,TIM_007_35_gap500_peak_8973,TIM_007_36_gap500_peak_7434,TIM_007_34_gap500_peak_7531	0.839181008	1.91387949	2.2806515778536305	1.189446058531799	1.189446058531799	Elmo2	(+1655)
chr3	116835307	116836162	.,TIM_007_35_gap500_peak_9749,TIM_007_34_gap500_peak_8171	0.5	1.13960283	2.27920566	1.1885311094541984	1.1885311094541984	NONE	NA
chr11	116406118	116406517	.,TIM_007_36_gap500_peak_2473	0.5	1.137627301	2.275254602	1.1860279925600319	1.1860279925600319	NONE	NA
chr9	95425754	95426212	TIM_007_31_gap500_peak_13743,TIM_007_32_gap500_peak_15213,.	1.13529848	0.5	0.440412815491482	-1.1830716446567353	1.1830716446567353	NONE	NA
chr4	129585077	129585561	TIM_007_33_gap500_peak_11598,TIM_007_32_gap500_peak_10551,TIM_007_31_gap500_peak_9538,TIM_007_36_gap500_peak_8770,TIM_007_35_gap500_peak_10640	1.629744138	0.717792819	0.44043282762217245	-1.1830060908291482	1.1830060908291482	NONE	NA
chr12	84114341	84115206	TIM_007_31_gap500_peak_3064,TIM_007_33_gap500_peak_3807,TIM_007_35_gap500_peak_3468	1.499623863	0.660814734	0.4406536534288265	-1.1822829284388894	1.1822829284388894	Dnal1	(+408)
chr2	73584599	73585055	TIM_007_32_gap500_peak_8276,TIM_007_33_gap500_peak_9067,.	1.134533472	0.5	0.4407097827784494	-1.1820991732905997	1.1820991732905997	Chrna1	(-4489)
chr2	9876027	9883934	TIM_007_33_gap500_peak_8574,TIM_007_32_gap500_peak_7829,TIM_007_31_gap500_peak_7069,TIM_007_34_gap500_peak_6638,TIM_007_36_gap500_peak_6543,TIM_007_35_gap500_peak_7907,TIM_007_35_gap500_peak_7908	0.818579819	1.85546029	2.2666821816676133	1.1805821206440208	1.1805821206440208	4930412O13Rik	(-1271)
chr9	123928489	123929007	.,TIM_007_35_gap500_peak_15518	0.5	1.131633646	2.263267292	1.178406977035672	1.178406977035672	NONE	NA
chr3	142191542	142192002	.,TIM_007_34_gap500_peak_8260,TIM_007_36_gap500_peak_8180	0.5	1.130559178	2.261118356	1.1770365105084024	1.1770365105084024	NONE	NA
chr8	20283992	20287548	TIM_007_33_gap500_peak_15300,.	1.129786903	0.5	0.44256133494937494	-1.1760506815104266	1.1760506815104266	NONE	NA
chr15	6519513	6520566	TIM_007_33_gap500_peak_5539,TIM_007_31_gap500_peak_4412,TIM_007_32_gap500_peak_4917,TIM_007_36_gap500_peak_4106,TIM_007_35_gap500_peak_4998,TIM_007_34_gap500_peak_4146	1.907493704	0.844742435	0.4428546386436723	-1.175094864553572	1.175094864553572	NONE	NA
chrX	31145162	31147016	TIM_007_33_gap500_peak_17063,.	1.128894496	0.5	0.4429111859182986	-1.174910661301363	1.174910661301363	NONE	NA
chr10	81070056	81070550	TIM_007_32_gap500_peak_1423,TIM_007_33_gap500_peak_1663,TIM_007_31_gap500_peak_1264,.	1.128141089	0.5	0.4432069755062347	-1.1739475071621324	1.1739475071621324	Thop1	(+268)
chr17	57653707	57653948	TIM_007_32_gap500_peak_6687,.	1.125546445	0.5	0.44422866974627606	-1.1706255899672566	1.1706255899672566	NONE	NA
chr15	66801337	66801620	TIM_007_31_gap500_peak_4582,.	1.123620012	0.5	0.44499029445908445	-1.1681542246250574	1.1681542246250574	NONE	NA
chrX	94970304	94970947	.,TIM_007_35_gap500_peak_15834	0.5	1.12051194	2.24102388	1.164158022062952	1.164158022062952	NONE	NA
chr11	53735865	53736086	TIM_007_33_gap500_peak_2397,.	1.116400802	0.5	0.4478678258778248	-1.1588550659202432	1.1588550659202432	NONE	NA
chr13	119613145	119616116	TIM_007_32_gap500_peak_4316,TIM_007_31_gap500_peak_3897,.	1.115598601	0.5	0.44818987721193815	-1.157818030289523	1.157818030289523	NONE	NA
chr9	32695294	32706276	TIM_007_31_gap500_peak_13363,TIM_007_34_gap500_peak_12477,TIM_007_35_gap500_peak_14842,TIM_007_36_gap500_peak_12270	1.00472259	2.236775684	2.22626196152313	1.1546233628299785	1.1546233628299785	Ets1	(+4763)
chr18	45397221	45397476	TIM_007_32_gap500_peak_7063,.	1.110079848	0.5	0.4504180495671875	-1.1506634533055549	1.1506634533055549	NONE	NA
chr10	45000716	45000924	.,TIM_007_36_gap500_peak_939	0.5	1.107943614	2.215887228	1.1478844609245236	1.1478844609245236	NONE	NA
chr1	193160068	193160452	TIM_007_33_gap500_peak_1079,.	1.106584328	0.5	0.45184084696344984	-1.1461133968702533	1.1461133968702533	NONE	NA
chr10	116564959	116565246	.,TIM_007_36_gap500_peak_1342	0.5	1.105717338	2.211434676	1.1449826268159187	1.1449826268159187	NONE	NA
chr1	85570235	85571070	TIM_007_33_gap500_peak_413,.	1.104799515	0.5	0.4525707996893898	-1.1437845913747415	1.1437845913747415	NONE	NA
chr14	117919757	117920022	TIM_007_31_gap500_peak_4370,.	1.103935009	0.5	0.4529252138247932	-1.142655240093131	1.142655240093131	NONE	NA
chr3	92223748	92224208	TIM_007_31_gap500_peak_8549,.	1.103935009	0.5	0.4529252138247932	-1.142655240093131	1.142655240093131	NONE	NA
chr11	73132462	73133456	TIM_007_32_gap500_peak_2308,TIM_007_33_gap500_peak_2640,TIM_007_31_gap500_peak_2076,TIM_007_33_gap500_peak_2641,TIM_007_31_gap500_peak_2077,TIM_007_34_gap500_peak_1947	1.433228892	0.651614261	0.454647729080248	-1.1371789481428243	1.1371789481428243	NONE	NA
chr5	15486229	15488137	.,TIM_007_35_gap500_peak_11036	0.5	1.099195335	2.19839067	1.1364477864642049	1.1364477864642049	NONE	NA
chr1	85341172	85342367	TIM_007_31_gap500_peak_306,.	1.098423208	0.5	0.4551979568152023	-1.1354340128562037	1.1354340128562037	NONE	NA
chr12	51866715	51866966	TIM_007_33_gap500_peak_3582,.	1.096767855	0.5	0.4558849876211954	-1.1332581931228398	1.1332581931228398	NONE	NA
chr14	19277948	19278410	TIM_007_31_gap500_peak_3940,TIM_007_32_gap500_peak_4371,.	1.096603212	0.5	0.45595343377491404	-1.1330416044720304	1.1330416044720304	NONE	NA
chrX	94881304	94883358	TIM_007_33_gap500_peak_17343,.	1.094090634	0.5	0.4570005303600835	-1.1297322553208264	1.1297322553208264	NONE	NA
chr17	23533583	23535004	TIM_007_32_gap500_peak_6194,.	1.093910224	0.5	0.45707589985921915	-1.1294943426052395	1.1294943426052395	NONE	NA
chr19	6924718	6925476	TIM_007_33_gap500_peak_8145,TIM_007_31_gap500_peak_6653,TIM_007_32_gap500_peak_7393,TIM_007_33_gap500_peak_8146,TIM_007_34_gap500_peak_6260,TIM_007_35_gap500_peak_7476	1.652389137	0.756696542	0.45794088393356464	-1.1267667235531456	1.1267667235531456	Catsperz	(+283)
chr8	19720454	19721811	TIM_007_33_gap500_peak_15292,.	1.088736194	0.5	0.4592480738267805	-1.122654424473719	1.122654424473719	NONE	NA
chr10	118470460	118470740	.,TIM_007_35_gap500_peak_1736	0.5	1.082512775	2.16502555	1.1143840506521352	1.1143840506521352	NONE	NA
chr17	35460507	35461703	TIM_007_31_gap500_peak_5851,.	1.081887804	0.5	0.46215513119879853	-1.113550893799188	1.113550893799188	NONE	NA
chr14	105887394	105887632	TIM_007_33_gap500_peak_5439,.	1.08159694	0.5	0.4622794143629881	-1.113162975137811	1.113162975137811	NONE	NA
chr10	124232836	124233073	TIM_007_33_gap500_peak_1988,.	1.080704534	0.5	0.46266114767683575	-1.1119721423152475	1.1119721423152475	NONE	NA
chr4	59203652	59204269	.,TIM_007_35_gap500_peak_10228	0.5	1.079732349	2.159464698	1.1106737321797475	1.1106737321797475	NONE	NA
chr3	92241932	92243001	TIM_007_32_gap500_peak_9457,.	1.079146654	0.5	0.4633290555520732	-1.1098909376910062	1.1098909376910062	NONE	NA
chr4	147363425	147363984	TIM_007_33_gap500_peak_11871,.	1.078027314	0.5	0.46381014052859143	-1.1083937321471258	1.1083937321471258	Zfp978	(+2394)
chr10	22470543	22471396	TIM_007_31_gap500_peak_936,.	1.077950804	0.5	0.4638430605039003	-1.108291337232536	1.108291337232536	NONE	NA
chr4	109760559	109760846	.,TIM_007_35_gap500_peak_10448	0.5	1.077878731	2.155757462	1.1081948737988252	1.1081948737988252	NONE	NA
chr8	106052842	106054990	.,TIM_007_35_gap500_peak_14486	0.5	1.077878731	2.155757462	1.1081948737988252	1.1081948737988252	NONE	NA
chr13	119609309	119610702	TIM_007_32_gap500_peak_4315,.	1.0777406	0.5	0.46393352908853946	-1.1080099794567677	1.1080099794567677	NONE	NA
chr4	19895437	19895709	.,TIM_007_34_gap500_peak_8378	0.5	1.076519612	2.153039224	1.1063746027168602	1.1063746027168602	NONE	NA
chr6	120567620	120569215	.,TIM_007_35_gap500_peak_12589	0.5	1.075098304	2.150196608	1.1044685818697733	1.1044685818697733	NONE	NA
chr8	20411312	20411894	TIM_007_33_gap500_peak_15307,.	1.074457687	0.5	0.4653510380627953	-1.103608669403905	1.103608669403905	NONE	NA
chr2	129109271	129109712	TIM_007_32_gap500_peak_8620,TIM_007_33_gap500_peak_9454,.	1.074316113	0.5	0.46541236229228927	-1.1034185627411988	1.1034185627411988	NONE	NA
chr15	103411683	103411928	.,TIM_007_35_gap500_peak_5636	0.5	1.074171495	2.14834299	1.1032243427038464	1.1032243427038464	NONE	NA
chr1	17289367	17289597	.,TIM_007_34_gap500_peak_36	0.5	1.073737908	2.147475816	1.1026418844099195	1.1026418844099195	NONE	NA
chrX	167913629	167913871	TIM_007_32_gap500_peak_16050,.	1.07281941	0.5	0.466061664562911	-1.1014072445711154	1.1014072445711154	NONE	NA
chr8	20061528	20063585	.,TIM_007_35_gap500_peak_13970	0.5	1.071391069	2.142782138	1.0994851750705887	1.0994851750705887	NONE	NA
chr16	37734900	37735373	TIM_007_31_gap500_peak_5226,.	1.070076802	0.5	0.4672561811128768	-1.0977143460546244	1.0977143460546244	NONE	NA
chr19	8988804	8998087	TIM_007_32_gap500_peak_7445,TIM_007_34_gap500_peak_6309,TIM_007_35_gap500_peak_7527,TIM_007_36_gap500_peak_6212,TIM_007_34_gap500_peak_6310,TIM_007_36_gap500_peak_6213	0.629209287	1.346192297	2.139498454351326	1.0972726367083139	1.0972726367083139	Ahnak	(+4162)
chr4	147257701	147258081	TIM_007_32_gap500_peak_10800,.	1.063680057	0.5	0.4700661601292013	-1.0890642696440163	1.0890642696440163	NONE	NA
chr5	15041971	15044805	TIM_007_33_gap500_peak_12066,.	1.062856399	0.5	0.4704304367649576	-1.0879466895827312	1.0879466895827312	NONE	NA
chr10	118882443	118882936	.,TIM_007_36_gap500_peak_1361	0.5	1.062675992	2.125351984	1.0877017887889644	1.0877017887889644	NONE	NA
chr4	145772666	145776116	TIM_007_32_gap500_peak_10784,TIM_007_33_gap500_peak_11842,TIM_007_31_gap500_peak_9737,.	1.061487444	0.5	0.47103713079812937	-1.0860873061598537	1.0860873061598537	NONE	NA
chr8	20608929	20610612	TIM_007_31_gap500_peak_12593,.	1.060628	0.5	0.4714188197935563	-1.0849187404552707	1.0849187404552707	NONE	NA
chr8	20430327	20430830	TIM_007_31_gap500_peak_12589,.	1.0582658	0.5	0.47247109374601354	-1.0817020283789722	1.0817020283789722	NONE	NA
chr10	17772381	17772782	.,TIM_007_34_gap500_peak_819,TIM_007_35_gap500_peak_1033	0.5	1.057954151	2.115908302	1.081277106130379	1.081277106130379	NONE	NA
chr11	5882836	5883174	TIM_007_33_gap500_peak_2133,.	1.053932332	0.5	0.4744137596112764	-1.0757822413375981	1.0757822413375981	Pold2	(-4713)
chr16	7956965	7957191	.,TIM_007_35_gap500_peak_5677	0.5	1.051928082	2.103856164	1.073036074127701	1.073036074127701	NONE	NA
chr15	78923313	78923635	TIM_007_32_gap500_peak_5214,.	1.051025569	0.5	0.4757258193782343	-1.0717977671314847	1.0717977671314847	Lgals1	(-3251)
chr1	191120747	191121233	TIM_007_31_gap500_peak_806,TIM_007_32_gap500_peak_906,.	1.047262802	0.5	0.4774350803304861	-1.066623520173905	1.066623520173905	NONE	NA
chr6	17749244	17749559	TIM_007_32_gap500_peak_12000,.	1.045401352	0.5	0.4782852050491704	-1.064056930224901	1.064056930224901	NONE	NA
chr17	6941788	6942143	TIM_007_32_gap500_peak_6091,.	1.043995298	0.5	0.47892936008223286	-1.062115214237914	1.062115214237914	NONE	NA
chr11	119040307	119044900	TIM_007_33_gap500_peak_3319,TIM_007_32_gap500_peak_2955,TIM_007_36_gap500_peak_2506,TIM_007_34_gap500_peak_2536,TIM_007_35_gap500_peak_3030	0.668712344	1.395992252	2.087582597398561	1.061833280460875	1.061833280460875	Cbx8	(-1635)
chr7	28865635	28865880	TIM_007_32_gap500_peak_13030,.	1.04329227	0.5	0.4792520891581033	-1.0611433739767933	1.0611433739767933	Lgals7	(+1529)
chr9	123872860	123873239	TIM_007_32_gap500_peak_15480,.	1.042589243	0.5	0.4795752530126574	-1.0601708799989762	1.0601708799989762	NONE	NA
chr16	27349188	27349473	.,TIM_007_35_gap500_peak_5817	0.5	1.040806376	2.081612752	1.0577017051731548	1.0577017051731548	NONE	NA
chr19	46148246	46153214	TIM_007_32_gap500_peak_7694,TIM_007_33_gap500_peak_8445,TIM_007_31_gap500_peak_6945,TIM_007_35_gap500_peak_7775,TIM_007_36_gap500_peak_6432,TIM_007_34_gap500_peak_6527,TIM_007_36_gap500_peak_6433	0.748976506	1.558915788	2.0813947774217634	1.0575506264921164	1.0575506264921164	Gbf1	(-1779)
chr3	110647095	110647457	TIM_007_33_gap500_peak_10599,.	1.040546231	0.5	0.4805168526913822	-1.0573410647875672	1.0573410647875672	NONE	NA
chr4	147195695	147196275	TIM_007_33_gap500_peak_11866,.	1.040546231	0.5	0.4805168526913822	-1.0573410647875672	1.0573410647875672	NONE	NA
chr18	36672550	36673072	.,TIM_007_35_gap500_peak_7112	0.5	1.039879567	2.079759134	1.0564164532195077	1.0564164532195077	NONE	NA
chrY	90755188	90755453	.,TIM_007_35_gap500_peak_16107	0.5	1.039879567	2.079759134	1.0564164532195077	1.0564164532195077	NONE	NA
chr8	55116749	55117175	.,TIM_007_35_gap500_peak_14108	0.5	1.038025949	2.076051898	1.0538425092311363	1.0538425092311363	NONE	NA
chr17	47524037	47524447	.,TIM_007_35_gap500_peak_6687	0.5	1.03709914	2.07419828	1.0525538130998564	1.0525538130998564	NONE	NA
chrX	116286928	116287411	.,TIM_007_34_gap500_peak_13396,TIM_007_35_gap500_peak_15931	0.5	1.036668266	2.073336532	1.0519543053728138	1.0519543053728138	NONE	NA
chr8	85111727	85111949	TIM_007_32_gap500_peak_14323,TIM_007_33_gap500_peak_15729,TIM_007_35_gap500_peak_14365	0.648267387	1.342019263	2.070163160930383	1.049744478926842	1.049744478926842	NONE	NA
chr12	72844076	72844334	TIM_007_32_gap500_peak_3306,.	1.034152918	0.5	0.483487491353769	-1.0484495296843694	1.0484495296843694	NONE	NA
chr4	130015734	130019843	TIM_007_31_gap500_peak_9551,TIM_007_32_gap500_peak_10567,TIM_007_33_gap500_peak_11611,TIM_007_36_gap500_peak_8784,TIM_007_35_gap500_peak_10653,TIM_007_34_gap500_peak_8902	0.790452699	1.633564675	2.066619137446958	1.0472725352825154	1.0472725352825154	NONE	NA
chr4	129913746	129913998	TIM_007_32_gap500_peak_10563,.	1.032746863	0.5	0.48414574559690526	-1.046486677970633	1.046486677970633	NONE	NA
chr5	15609187	15610727	TIM_007_33_gap500_peak_12068,.	1.031622164	0.5	0.4846735727946225	-1.0449146743132323	1.0449146743132323	NONE	NA
chr11	50371512	50371734	.,TIM_007_35_gap500_peak_2133	0.5	1.030611478	2.061222956	1.0435005650996674	1.0435005650996674	NONE	NA
chr16	60947887	60948259	.,TIM_007_35_gap500_peak_6010	0.5	1.029684669	2.059369338	1.042202593601454	1.042202593601454	NONE	NA
chr12	63695290	63695676	TIM_007_33_gap500_peak_3645,TIM_007_31_gap500_peak_2934,.	1.028985071	0.5	0.4859156989654712	-1.041222051084645	1.041222051084645	NONE	NA
chr4	59331300	59331762	.,TIM_007_34_gap500_peak_8555,TIM_007_35_gap500_peak_10232	0.5	1.028602452	2.057204904	1.040685497928055	1.040685497928055	NONE	NA
chr13	90762613	90762878	.,TIM_007_35_gap500_peak_4199	0.5	1.027831051	2.055662102	1.0396031420455893	1.0396031420455893	NONE	NA
chr8	19690664	19691800	TIM_007_31_gap500_peak_12582,.	1.027557194	0.5	0.4865909196291414	-1.039218696781672	1.039218696781672	NONE	NA
chr1	150358489	150360621	TIM_007_33_gap500_peak_725,.	1.027160131	0.5	0.4867790181003433	-1.0386611107612682	1.0386611107612682	NONE	NA
chr4	147358667	147359061	TIM_007_33_gap500_peak_11870,.	1.027160131	0.5	0.4867790181003433	-1.0386611107612682	1.0386611107612682	Zfp978	(-2447)
chr12	69422620	69423270	.,TIM_007_35_gap500_peak_3350	0.5	1.025977434	2.051954868	1.0369989997419289	1.0369989997419289	NONE	NA
chr12	3806064	3808687	TIM_007_32_gap500_peak_3032,TIM_007_31_gap500_peak_2747,TIM_007_33_gap500_peak_3396,TIM_007_35_gap500_peak_3105,TIM_007_36_gap500_peak_2579,TIM_007_34_gap500_peak_2609	2.055030455	1.00189407	0.4875324682232022	-1.0364297935947455	1.0364297935947455	Dnmt3a	(+346)
chr18	43477494	43477826	TIM_007_33_gap500_peak_7805,.	1.025375317	0.5	0.48762632736555334	-1.0361520744781405	1.0361520744781405	Eif3j2	(+136)
chr10	62542637	62543500	TIM_007_31_gap500_peak_1094,.	1.022832793	0.5	0.48883845279684923	-1.0325703206199088	1.0325703206199088	NONE	NA
chr6	72961945	72962333	.,TIM_007_36_gap500_peak_10208,TIM_007_34_gap500_peak_10344	0.5	1.02136181	2.04272362	1.030494020993138	1.030494020993138	Tmsb10	(-3837)
chr9	13466697	13467161	.,TIM_007_36_gap500_peak_12173,TIM_007_34_gap500_peak_12373,TIM_007_35_gap500_peak_14729	0.5	1.021331603	2.042663206	1.0304513523392655	1.0304513523392655	NONE	NA
chr2	161988983	161991066	.,TIM_007_35_gap500_peak_8935	0.5	1.02041658	2.04083316	1.0291582455362145	1.0291582455362145	NONE	NA
chr4	147338122	147338547	.,TIM_007_36_gap500_peak_8973	0.5	1.020376738	2.040753476	1.0291019146424198	1.0291019146424198	NONE	NA
chr9	56464632	56465889	TIM_007_32_gap500_peak_14966,TIM_007_33_gap500_peak_16377,.	1.020086551	0.5	0.49015448690098457	-1.0286915653350739	1.0286915653350739	NONE	NA
chr4	32343447	32343704	.,TIM_007_35_gap500_peak_10059	0.5	1.019489771	2.038979542	1.0278473002180637	1.0278473002180637	NONE	NA
chr10	19866962	19868886	.,TIM_007_35_gap500_peak_1058	0.5	1.017636154	2.035272308	1.0252218318964197	1.0252218318964197	NONE	NA
chr1	193632679	193633145	TIM_007_31_gap500_peak_831,TIM_007_32_gap500_peak_935,.	1.016809632	0.5	0.4917341302290103	-1.0240496018331813	1.0240496018331813	NONE	NA
chr4	138464158	138464838	.,TIM_007_35_gap500_peak_10800	0.5	1.016709345	2.03341869	1.0239073031289947	1.0239073031289947	NONE	NA
chr2	11664171	11664386	TIM_007_33_gap500_peak_8590,.	1.01645125	0.5	0.49190750663152805	-1.023541023771138	1.023541023771138	NONE	NA
chr14	6637130	6637386	TIM_007_31_gap500_peak_3909,.	1.014171392	0.5	0.4930133150511901	-1.0203014841890075	1.0203014841890075	NONE	NA
chr14	57910314	57910589	.,TIM_007_35_gap500_peak_4712	0.5	1.013928918	2.027857836	1.019956515020287	1.019956515020287	NONE	NA
chrX	117209997	117210685	TIM_007_33_gap500_peak_17467,.	1.01377403	0.5	0.49320655807290703	-1.01973611178011	1.01973611178011	NONE	NA
chr7	30373830	30374045	TIM_007_33_gap500_peak_14405,.	1.012881623	0.5	0.4936411014340222	-1.018465574049973	1.018465574049973	NONE	NA
chr17	47521862	47522235	TIM_007_32_gap500_peak_6597,.	1.011656049	0.5	0.4942391245465681	-1.0167188742750273	1.0167188742750273	NONE	NA
chr2	28205265	28206621	TIM_007_32_gap500_peak_7970,TIM_007_31_gap500_peak_7200,TIM_007_33_gap500_peak_8730,TIM_007_34_gap500_peak_6762,TIM_007_35_gap500_peak_8047,TIM_007_36_gap500_peak_6661	1.285365651	0.635380392	0.4943187889809263	-1.016486350751499	1.016486350751499	Olfm1	(+284)
chr4	146498208	146499124	.,TIM_007_36_gap500_peak_8968	0.5	1.011471632	2.022943264	1.0164558582582022	1.0164558582582022	Zfp981	(-3361)
chr1	85566385	85567415	TIM_007_32_gap500_peak_349,.	1.010953022	0.5	0.49458282345388743	-1.0157159581684017	1.0157159581684017	NONE	NA
chr4	147638204	147639966	TIM_007_31_gap500_peak_9755,TIM_007_33_gap500_peak_11876,.	1.0086971	0.5	0.4956889436878524	-1.0124930149465756	1.0124930149465756	Zfp979	(+3428)
chr1	84976376	84980151	TIM_007_33_gap500_peak_395,.	1.00841959	0.5	0.49582535380932063	-1.0120960500061653	1.0120960500061653	NONE	NA
chr4	46422736	46423060	.,TIM_007_35_gap500_peak_10173	0.5	1.008368065	2.01673613	1.0120223339044094	1.0120223339044094	NONE	NA
chr15	65744404	65744771	.,TIM_007_36_gap500_peak_4252,TIM_007_34_gap500_peak_4294,TIM_007_35_gap500_peak_5189	0.5	1.007758649	2.015517298	1.0111501650454682	1.0111501650454682	NONE	NA
chr17	14075556	14075936	TIM_007_33_gap500_peak_6838,.	1.006634776	0.5	0.49670447705653276	-1.009540344290693	1.009540344290693	NONE	NA
